place_id,place_names,latitude,longitude,address,city,city_CN,redirection_url,navigation_url
ChIJxbmCPwA9aTQRJgSFlgSon3A,BONN爆檸 手打檸檬茶專賣店,24.1501,120.662,台中市西區美村路一段172號,Taichung City,台中市,https://foodpanda.com.tw/restaurant/wzmg/bonnbao-ning-shou-da-ning-meng-cha-zhuan-mai-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=BONN%E7%88%86%E6%AA%B8+%E6%89%8B%E6%89%93%E6%AA%B8%E6%AA%AC%E8%8C%B6%E5%B0%88%E8%B3%A3%E5%BA%97&travelmode=driving
ChIJjZoXsJY9aTQRPmkk6bDPRaw,春芳號(台中城中總店),24.1369,120.681,台中市中區民權路48號,Taichung City,台中市,https://foodpanda.com.tw/restaurant/b1cg/chun-fang-hao-tai-zhong-cheng-zhong-zong-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E6%98%A5%E8%8A%B3%E8%99%9F%28%E5%8F%B0%E4%B8%AD%E5%9F%8E%E4%B8%AD%E7%B8%BD%E5%BA%97%29&travelmode=driving
ChIJbZLTD0Y9aTQRZAaIJqCQhJU,功夫茶KUNGFUTEA(台中學士店),24.1542,120.682,台中市北區學士路49號,Taichung City,台中市,https://foodpanda.com.tw/restaurant/eo33/gong-fu-cha-kungfutea-tai-zhong-xue-shi-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E5%8A%9F%E5%A4%AB%E8%8C%B6KUNGFUTEA%28%E5%8F%B0%E4%B8%AD%E5%AD%B8%E5%A3%AB%E5%BA%97%29&travelmode=driving
ChIJ_xN1QAA9aTQRMvqJ788-SS8,豆守綠豆沙專門店,24.1467,120.66,台中市西區向上路一段225號,Taichung City,台中市,https://foodpanda.com.tw/restaurant/y4pe/dou-shou-lu-dou-sha-zhuan-men-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E8%B1%86%E5%AE%88%E7%B6%A0%E8%B1%86%E6%B2%99%E5%B0%88%E9%96%80%E5%BA%97&travelmode=driving
ChIJN7Y7H6w9aTQRmuohQNiYAcs,烏弄(台中中美店),24.1501,120.66,台中市西區中美街296號,Taichung City,台中市,https://foodpanda.com.tw/restaurant/k3wy/wu-nong-tai-zhong-zhong-mei-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E7%83%8F%E5%BC%84%28%E5%8F%B0%E4%B8%AD%E4%B8%AD%E7%BE%8E%E5%BA%97%29&travelmode=driving
ChIJjzSuAYQ9aTQR6S1K-jn8Hos,小茶齋(台中公益店),24.1506,120.66,台中市西區中美街334號,Taichung City,台中市,https://foodpanda.com.tw/restaurant/b1qz/xiao-cha-zhai-tai-zhong-gong-yi-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E5%B0%8F%E8%8C%B6%E9%BD%8B%28%E5%8F%B0%E4%B8%AD%E5%85%AC%E7%9B%8A%E5%BA%97%29&travelmode=driving
ChIJdxGmAgA9aTQRM4_rSJ4ux0U,馬祖奶茶(台中民權店),24.1589,120.67,台中市北區民權路472之9號,Taichung City,台中市,https://foodpanda.com.tw/restaurant/rtoi/ma-zu-nai-cha-tai-zhong-min-quan-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E9%A6%AC%E7%A5%96%E5%A5%B6%E8%8C%B6%28%E5%8F%B0%E4%B8%AD%E6%B0%91%E6%AC%8A%E5%BA%97%29&travelmode=driving
ChIJh7VPCWI9aTQRRsG1cZpMhd4,十二韻(台中永興店),24.1614,120.682,台中市北區永興街108號,Taichung City,台中市,https://foodpanda.com.tw/restaurant/a7rh/shi-er-yun-tai-zhong-yong-xing-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E5%8D%81%E4%BA%8C%E9%9F%BB%28%E5%8F%B0%E4%B8%AD%E6%B0%B8%E8%88%88%E5%BA%97%29&travelmode=driving
ChIJYdLufjw9aTQRBAszeLNMVuc,BùHē 布喝咖啡 l 手作甜點 l 刺繡選物,24.1475,120.684,台中市北區太平路19巷3弄32號2樓,Taichung City,台中市,https://foodpanda.com.tw/restaurant/rtxr/buhe-bu-he-ka-pei-l-shou-zuo-tian-dian-l-ci-xiu-xuan-wu,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=B%C3%B9H%C4%93+%E5%B8%83%E5%96%9D%E5%92%96%E5%95%A1+l+%E6%89%8B%E4%BD%9C%E7%94%9C%E9%BB%9E+l+%E5%88%BA%E7%B9%A1%E9%81%B8%E7%89%A9&travelmode=driving
ChIJxaBzNdY9aTQR_hqSdGlrcmU,點茶三昧(中美店),24.1506,120.66,台中市西區中美街349號,Taichung City,台中市,https://foodpanda.com.tw/restaurant/yymv/dian-cha-san-mei-zhong-mei-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E9%BB%9E%E8%8C%B6%E4%B8%89%E6%98%A7%28%E4%B8%AD%E7%BE%8E%E5%BA%97%29&travelmode=driving
