place_id,place_names,latitude,longitude,address,city,city_CN,redirection_url,navigation_url
ChIJC8EevbSrQjQRuXBROTgppw8,COMEBUY(台北北醫店),25.0266,121.564,台北市信義區吳興街277號,Taipei City,台北市,https://foodpanda.com.tw/restaurant/a2wv/comebuy-tai-bei-bei-yi-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=COMEBUY%28%E5%8F%B0%E5%8C%97%E5%8C%97%E9%86%AB%E5%BA%97%29&travelmode=driving
ChIJwZNRZKarQjQRjsWDDkvjf68,85度C(台北莊敬店),25.0272,121.566,台北市信義區莊敬路416號,Taipei City,台北市,https://foodpanda.com.tw/restaurant/y9kc/85du-c-tai-bei-zhuang-jing-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=85%E5%BA%A6C%28%E5%8F%B0%E5%8C%97%E8%8E%8A%E6%95%AC%E5%BA%97%29&travelmode=driving
ChIJb7PV-vOrQjQRVo3fSFdwhAs,烏弄(信義吳興店),25.0313,121.56,台北市信義區吳興街35號,Taipei City,台北市,https://foodpanda.com.tw/restaurant/chx1/wu-nong-xin-yi-wu-xing-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E7%83%8F%E5%BC%84%28%E4%BF%A1%E7%BE%A9%E5%90%B3%E8%88%88%E5%BA%97%29&travelmode=driving
ChIJHVhc8AmrQjQRF5kjfCQTvqs,先喝道(台北101店),25.034,121.565,台北市信義區市府路45號B1,Taipei City,台北市,https://foodpanda.com.tw/restaurant/oniy/xian-he-dao-tai-bei-101dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E5%85%88%E5%96%9D%E9%81%93%28%E5%8F%B0%E5%8C%97101%E5%BA%97%29&travelmode=driving
ChIJ56sYHtGrQjQR72D7Ffig0Io,因果茶(微風南山店),25.0345,121.566,台北市信義區松智路17號B2,Taipei City,台北市,https://foodpanda.com.tw/restaurant/cl14/yin-guo-cha-wei-feng-nan-shan-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E5%9B%A0%E6%9E%9C%E8%8C%B6%28%E5%BE%AE%E9%A2%A8%E5%8D%97%E5%B1%B1%E5%BA%97%29&travelmode=driving
ChIJs1YCq_CrQjQR3xt2-Wj92Gk,天仁CHAFFEE(微風南山Ⓟ),25.0344,121.567,台北市信義區松智路17號B2F,Taipei City,台北市,https://foodpanda.com.tw/restaurant/c9xl/tian-ren-chaffee-wei-feng-nan-shan,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E5%A4%A9%E4%BB%81CHAFFEE%28%E5%BE%AE%E9%A2%A8%E5%8D%97%E5%B1%B1%E2%93%85%29&travelmode=driving
ChIJma6XJ2OrQjQRvuT2hJCv4FU,Chatime(信義威秀店),25.0354,121.567,台北市信義區松壽路20號2F,Taipei City,台北市,https://foodpanda.com.tw/restaurant/f8qd/chatime-xin-yi-wei-xiu-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=Chatime%28%E4%BF%A1%E7%BE%A9%E5%A8%81%E7%A7%80%E5%BA%97%29&travelmode=driving
ChIJyf-DD8WpQjQR82pzoLn3VRQ,迷客夏 Milksha(台北北醫店),25.0292,121.563,台北市信義區莊敬路260號,Taipei City,台北市,https://foodpanda.com.tw/restaurant/ue2y/mi-ke-xia-milksha-tai-bei-bei-yi-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E8%BF%B7%E5%AE%A2%E5%A4%8F+Milksha%28%E5%8F%B0%E5%8C%97%E5%8C%97%E9%86%AB%E5%BA%97%29&travelmode=driving
ChIJO4L0ns6rQjQRbuOnK4dvVcE,發發 莊敬牧場,25.0285,121.563,台北市信義區莊敬路306號,Taipei City,台北市,https://foodpanda.com.tw/restaurant/snls/fa-fa-zhuang-jing-mu-chang,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E7%99%BC%E7%99%BC+%E8%8E%8A%E6%95%AC%E7%89%A7%E5%A0%B4&travelmode=driving
ChIJtbCFYFGrQjQRAAGubuykFNI,再睡5分鐘(台北吳興店),25.0311,121.56,台北市信義區吳興街53號,Taipei City,台北市,https://foodpanda.com.tw/restaurant/iucx/zai-shui-5fen-zhong-tai-bei-wu-xing-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E5%86%8D%E7%9D%A15%E5%88%86%E9%90%98%28%E5%8F%B0%E5%8C%97%E5%90%B3%E8%88%88%E5%BA%97%29&travelmode=driving
ChIJMZDc5UWrQjQRI_5Gd6QjiFc,珍煮丹(台北北醫店),25.0282,121.563,台北市信義區莊敬路318號,Taipei City,台北市,https://foodpanda.com.tw/restaurant/m4r3/zhen-zhu-dan-tai-bei-bei-yi-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E7%8F%8D%E7%85%AE%E4%B8%B9%28%E5%8F%B0%E5%8C%97%E5%8C%97%E9%86%AB%E5%BA%97%29&travelmode=driving
ChIJ5c3ZwRCrQjQRnsjDHGUF_bw,得正 OOLONG TEA PROJECT(台北世貿計劃),25.0316,121.56,台北市信義區吳興街19號一樓,Taipei City,台北市,https://foodpanda.com.tw/restaurant/k56z/de-zheng-oolong-tea-project-tai-bei-shi-mao-ji-hua,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E5%BE%97%E6%AD%A3+OOLONG+TEA+PROJECT%28%E5%8F%B0%E5%8C%97%E4%B8%96%E8%B2%BF%E8%A8%88%E5%8A%83%29&travelmode=driving
ChIJ4xVcdcqrQjQRmswvQdvKdS4,蟬吃茶(台北吳興店),25.0314,121.56,台北市信義區吳興街30號,Taipei City,台北市,https://foodpanda.com.tw/restaurant/sdja/chan-chi-cha-tai-bei-wu-xing-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E8%9F%AC%E5%90%83%E8%8C%B6%28%E5%8F%B0%E5%8C%97%E5%90%B3%E8%88%88%E5%BA%97%29&travelmode=driving
ChIJOyMqgKKrQjQRUqiR4iF7hqI,50嵐(世貿店),25.0317,121.56,台北市信義區吳興街15號,Taipei City,台北市,https://foodpanda.com.tw/restaurant/e1jx/50lan-shi-mao-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=50%E5%B5%90%28%E4%B8%96%E8%B2%BF%E5%BA%97%29&travelmode=driving
ChIJS0jJ3LSrQjQRlKWNAlVqW7A,CoCo都可(台北吳興店),25.0276,121.563,台北市信義區吳興街229號,Taipei City,台北市,https://foodpanda.com.tw/restaurant/h4x6/cocodu-ke-tai-bei-wu-xing-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=CoCo%E9%83%BD%E5%8F%AF%28%E5%8F%B0%E5%8C%97%E5%90%B3%E8%88%88%E5%BA%97%29&travelmode=driving
ChIJHZG4UXerQjQRR-CEpntfkaE,五桐號 WooTEA(台北吳興店),25.0275,121.563,台北市信義區吳興街233號1樓,Taipei City,台北市,https://foodpanda.com.tw/restaurant/nksb/wu-tong-hao-wootea-tai-bei-wu-xing-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E4%BA%94%E6%A1%90%E8%99%9F+WooTEA%28%E5%8F%B0%E5%8C%97%E5%90%B3%E8%88%88%E5%BA%97%29&travelmode=driving
ChIJ-ZQIJK-rQjQRYiLYdtjoFd4,春陽茶事(台北北醫店),25.0275,121.563,台北市信義區吳興街220巷7號,Taipei City,台北市,https://foodpanda.com.tw/restaurant/e6ni/chun-yang-cha-shi-tai-bei-bei-yi-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E6%98%A5%E9%99%BD%E8%8C%B6%E4%BA%8B%28%E5%8F%B0%E5%8C%97%E5%8C%97%E9%86%AB%E5%BA%97%29&travelmode=driving
ChIJS-6hsCurQjQRPBY0wx4Kucc,Mr.Wish 鮮果茶玩家(台北北醫店),25.0268,121.568,台北市信義區莊敬路474號,Taipei City,台北市,https://foodpanda.com.tw/restaurant/jfdk/mr-wish-xian-guo-cha-wan-jia-tai-bei-bei-yi-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=Mr.Wish+%E9%AE%AE%E6%9E%9C%E8%8C%B6%E7%8E%A9%E5%AE%B6%28%E5%8F%B0%E5%8C%97%E5%8C%97%E9%86%AB%E5%BA%97%29&travelmode=driving
ChIJg6VhLT6rQjQRMvlGH7f7qqs,秀茶邸家(信義永吉店),25.0415,121.569,台北市信義區永吉路30巷178弄2號,Taipei City,台北市,https://foodpanda.com.tw/restaurant/owe0/xiu-cha-di-jia-xin-yi-yong-ji-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E7%A7%80%E8%8C%B6%E9%82%B8%E5%AE%B6%28%E4%BF%A1%E7%BE%A9%E6%B0%B8%E5%90%89%E5%BA%97%29&travelmode=driving
ChIJLx9W2jaqQjQRayKIFRJMseY,茶湯會(台北安居店),25.0211,121.555,台北市大安區安居街10號1樓,Taipei City,台北市,https://foodpanda.com.tw/restaurant/pnj6/cha-tang-hui-tai-bei-an-ju-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E8%8C%B6%E6%B9%AF%E6%9C%83%28%E5%8F%B0%E5%8C%97%E5%AE%89%E5%B1%85%E5%BA%97%29&travelmode=driving
ChIJU7X-cF2pQjQRDUugg9OaCog,台灣草藤茶飲(原好了啦超大杯),25.0392,121.586,台北市信義區福德街268巷3號,Taipei City,台北市,https://foodpanda.com.tw/restaurant/iytc/tai-wan-cao-teng-cha-yin-yuan-hao-liao-la-chao-da-bei,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E5%8F%B0%E7%81%A3%E8%8D%89%E8%97%A4%E8%8C%B6%E9%A3%B2%28%E5%8E%9F%E5%A5%BD%E4%BA%86%E5%95%A6%E8%B6%85%E5%A4%A7%E6%9D%AF%29&travelmode=driving
ChIJQW8yO-qrQjQRk7hhF1CBWdM,嘉義紅茶(台北饒河店),25.0505,121.575,台北市松山區饒河街138號,Taipei City,台北市,https://foodpanda.com.tw/restaurant/wwra/jia-yi-hong-cha-tai-bei-rao-he-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E5%98%89%E7%BE%A9%E7%B4%85%E8%8C%B6%28%E5%8F%B0%E5%8C%97%E9%A5%92%E6%B2%B3%E5%BA%97%29&travelmode=driving
ChIJjR0GP42rQjQRTnoICvnVed4,泰愛了手工泰式奶茶(松山饒河店),25.0507,121.576,台北市松山區饒河街160號,Taipei City,台北市,https://foodpanda.com.tw/restaurant/pljk/tai-ai-liao-shou-gong-tai-shi-nai-cha-song-shan-rao-he-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E6%B3%B0%E6%84%9B%E4%BA%86%E6%89%8B%E5%B7%A5%E6%B3%B0%E5%BC%8F%E5%A5%B6%E8%8C%B6%28%E6%9D%BE%E5%B1%B1%E9%A5%92%E6%B2%B3%E5%BA%97%29&travelmode=driving
ChIJQazyoSirQjQRZMdYYKJUigA,STARBUCKS 星巴克(信義經貿門市),25.0327,121.567,台北市信義區信義路五段106號,Taipei City,台北市,https://foodpanda.com.tw/restaurant/d7uq/starbucks-xing-ba-ke-xin-yi-jing-mao-men-shi,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=STARBUCKS+%E6%98%9F%E5%B7%B4%E5%85%8B%28%E4%BF%A1%E7%BE%A9%E7%B6%93%E8%B2%BF%E9%96%80%E5%B8%82%29&travelmode=driving
ChIJKwTDoSarQjQRRXlL8-9QG8g,鬍子茶 Who's tea(ATT 4 FUN),25.0348,121.566,台北市信義區松壽路12號1F,Taipei City,台北市,https://foodpanda.com.tw/restaurant/g5kv/hu-zi-cha-whos-tea-att-4-fun,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E9%AC%8D%E5%AD%90%E8%8C%B6+Who%27s+tea%28ATT+4+FUN%29&travelmode=driving
ChIJuVTKGvarQjQRFLIbKD21BQM,春芳號(ATT 4 FUN),25.0349,121.566,台北市信義區松壽路12號1F,Taipei City,台北市,https://foodpanda.com.tw/restaurant/f5gc/chun-fang-hao-att-4-fun,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E6%98%A5%E8%8A%B3%E8%99%9F%28ATT+4+FUN%29&travelmode=driving
ChIJ4dm6CbWrQjQRpEIHajkeC2k,水巷茶弄(台北吳興店),25.0299,121.561,台北市信義區吳興街128號,Taipei City,台北市,https://foodpanda.com.tw/restaurant/d9tt/shui-xiang-cha-nong-tai-bei-wu-xing-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E6%B0%B4%E5%B7%B7%E8%8C%B6%E5%BC%84%28%E5%8F%B0%E5%8C%97%E5%90%B3%E8%88%88%E5%BA%97%29&travelmode=driving
ChIJe6KyDrWrQjQRSKbjdFJnjBM,清心福全(信義世貿店),25.0295,121.562,臺北市信義區吳興街144號,Taipei City,台北市,https://foodpanda.com.tw/restaurant/y7tn/qing-xin-fu-quan-xin-yi-shi-mao-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E6%B8%85%E5%BF%83%E7%A6%8F%E5%85%A8%28%E4%BF%A1%E7%BE%A9%E4%B8%96%E8%B2%BF%E5%BA%97%29&travelmode=driving
ChIJmc1RU8CrQjQRTF9GC3zxYg4,上宇林頂級茶飲(信義莊敬店),25.0283,121.563,台北市信義區莊敬路320號,Taipei City,台北市,https://foodpanda.com.tw/restaurant/h1x5/shang-yu-lin-ding-ji-cha-yin-xin-yi-zhuang-jing-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E4%B8%8A%E5%AE%87%E6%9E%97%E9%A0%82%E7%B4%9A%E8%8C%B6%E9%A3%B2%28%E4%BF%A1%E7%BE%A9%E8%8E%8A%E6%95%AC%E5%BA%97%29&travelmode=driving
ChIJO2Gxu6CrQjQRuNHWyucCRwc,七盞茶(信義莊敬店),25.0272,121.566,台北市信義區莊敬路415號1樓,Taipei City,台北市,https://foodpanda.com.tw/restaurant/g42y/qi-zhan-cha-xin-yi-zhuang-jing-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E4%B8%83%E7%9B%9E%E8%8C%B6%28%E4%BF%A1%E7%BE%A9%E8%8E%8A%E6%95%AC%E5%BA%97%29&travelmode=driving
ChIJe_lHRMCrQjQR3SgHiBIy-H8,Sep(台北信義店),25.0323,121.559,台北市信義區信義路四段450巷3號,Taipei City,台北市,https://foodpanda.com.tw/restaurant/vqy7/sep-tai-bei-xin-yi-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=Sep%28%E5%8F%B0%E5%8C%97%E4%BF%A1%E7%BE%A9%E5%BA%97%29&travelmode=driving
ChIJFQBAdXKpQjQRRTZuH_kG8MI,樂法(台北市府店),25.0403,121.565,台北市信義區忠孝東路五段6號1樓,Taipei City,台北市,https://foodpanda.com.tw/restaurant/p4cc/le-fa-tai-bei-shi-fu-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E6%A8%82%E6%B3%95%28%E5%8F%B0%E5%8C%97%E5%B8%82%E5%BA%9C%E5%BA%97%29&travelmode=driving
ChIJDYZydQCrQjQRBT4xE7vOWuI,喝果汁(市府店),25.0406,121.567,台北市信義區忠孝東路五段一之5號1樓,Taipei City,台北市,https://foodpanda.com.tw/restaurant/jjwu/he-guo-zhi-shi-fu-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E5%96%9D%E6%9E%9C%E6%B1%81%28%E5%B8%82%E5%BA%9C%E5%BA%97%29&travelmode=driving
ChIJU-yUEO2rQjQRzmXmH8VNPYg,大苑子(市府夢想店),25.0411,121.568,台北市信義區忠孝東路五段139號,Taipei City,台北市,https://foodpanda.com.tw/restaurant/h0xe/da-yuan-zi-shi-fu-meng-xiang-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E5%A4%A7%E8%8B%91%E5%AD%90%28%E5%B8%82%E5%BA%9C%E5%A4%A2%E6%83%B3%E5%BA%97%29&travelmode=driving
ChIJudigC5CrQjQRN6Vv2R_d7Tw,可不可熟成紅茶(台北市政店),25.0415,121.565,台北市信義區忠孝東路五段17之2號,Taipei City,台北市,https://foodpanda.com.tw/restaurant/ro7z/ke-bu-ke-shou-cheng-hong-cha-tai-bei-shi-zheng-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E5%8F%AF%E4%B8%8D%E5%8F%AF%E7%86%9F%E6%88%90%E7%B4%85%E8%8C%B6%28%E5%8F%B0%E5%8C%97%E5%B8%82%E6%94%BF%E5%BA%97%29&travelmode=driving
ChIJz9nt_zqrQjQRIAD4_VBOOgQ,OOXX(信義市府店),25.0418,121.565,台北市信義區忠孝東路五段15巷10號1樓,Taipei City,台北市,https://foodpanda.com.tw/restaurant/m7ty/ooxx-xin-yi-shi-fu-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=OOXX%28%E4%BF%A1%E7%BE%A9%E5%B8%82%E5%BA%9C%E5%BA%97%29&travelmode=driving
ChIJD4kqbWOrQjQRcx9x0_Z68eM,冰豆綠豆沙(通化夜市店),25.0298,121.556,台北市大安區臨江街38號,Taipei City,台北市,https://foodpanda.com.tw/restaurant/wbho/bing-dou-lu-dou-sha-tong-hua-ye-shi-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E5%86%B0%E8%B1%86%E7%B6%A0%E8%B1%86%E6%B2%99%28%E9%80%9A%E5%8C%96%E5%A4%9C%E5%B8%82%E5%BA%97%29&travelmode=driving
ChIJb1NSMbmrQjQRJXb-dj8EVRs,瓷禧茶坊(台北松菸店),25.042,121.564,台北市信義區忠孝東路四段559巷12號,Taipei City,台北市,https://foodpanda.com.tw/restaurant/a6ls/ci-xi-cha-fang-tai-bei-song-yan-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E7%93%B7%E7%A6%A7%E8%8C%B6%E5%9D%8A%28%E5%8F%B0%E5%8C%97%E6%9D%BE%E8%8F%B8%E5%BA%97%29&travelmode=driving
ChIJd_R5PwCrQjQRfDMbQXjoUzk,WTF tea express(永吉市府店),25.0416,121.569,臺北市信義區永吉路30巷178弄1號1樓,Taipei City,台北市,https://foodpanda.com.tw/restaurant/lbnt/wtf-tea-express-yong-ji-shi-fu-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=WTF+tea+express%28%E6%B0%B8%E5%90%89%E5%B8%82%E5%BA%9C%E5%BA%97%29&travelmode=driving
ChIJpekYtjarQjQRXY8nxGgDA54,龍角 Dragon Horn(信義松菸店),25.0421,121.564,台北市信義區忠孝東路四段559巷14號,Taipei City,台北市,https://foodpanda.com.tw/restaurant/fsy1/long-jiao-dragon-horn-xin-yi-song-yan-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E9%BE%8D%E8%A7%92+Dragon+Horn%28%E4%BF%A1%E7%BE%A9%E6%9D%BE%E8%8F%B8%E5%BA%97%29&travelmode=driving
ChIJpxRZ4nCrQjQRQjFtyNW98QY,武林茶(台北永吉店),25.0418,121.569,台北市信義區永吉路30巷178弄1號1樓,Taipei City,台北市,https://foodpanda.com.tw/restaurant/wd50/wu-lin-cha-tai-bei-yong-ji-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E6%AD%A6%E6%9E%97%E8%8C%B6%28%E5%8F%B0%E5%8C%97%E6%B0%B8%E5%90%89%E5%BA%97%29&travelmode=driving
ChIJf9HTDnKrQjQRvtcTHAVCrac,ikiwi 趣味果飲(台北信義店),25.0334,121.555,台北市大安區信義路四段293號1F,Taipei City,台北市,https://foodpanda.com.tw/restaurant/nt0h/ikiwi-qu-wei-guo-yin-tai-bei-xin-yi-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=ikiwi+%E8%B6%A3%E5%91%B3%E6%9E%9C%E9%A3%B2%28%E5%8F%B0%E5%8C%97%E4%BF%A1%E7%BE%A9%E5%BA%97%29&travelmode=driving
ChIJ-T0oEOurQjQREMhFzXVQP54,HOHO DRINKS(台北信義店),25.0423,121.564,台北市信義區忠孝東路4段559巷16弄8號,Taipei City,台北市,https://foodpanda.com.tw/restaurant/hsru/hoho-drinks-tai-bei-xin-yi-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=HOHO+DRINKS%28%E5%8F%B0%E5%8C%97%E4%BF%A1%E7%BE%A9%E5%BA%97%29&travelmode=driving
ChIJFy7Va8urQjQR-QczuMEDj-g,星月映辰鮮奶茶舖,25.0301,121.555,台北市大安區臨江街92號,Taipei City,台北市,https://foodpanda.com.tw/restaurant/a2bk/xing-yue-ying-chen-xian-nai-cha-pu,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E6%98%9F%E6%9C%88%E6%98%A0%E8%BE%B0%E9%AE%AE%E5%A5%B6%E8%8C%B6%E8%88%96&travelmode=driving
ChIJQ7bbtP2pQjQRAb2V9-cB224,一兩十錢青草鋪,25.0309,121.555,台北市大安區通化街39巷24號,Taipei City,台北市,https://foodpanda.com.tw/restaurant/ai7e/liang-shi-qian-qing-cao-pu,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E4%B8%80%E5%85%A9%E5%8D%81%E9%8C%A2%E9%9D%92%E8%8D%89%E9%8B%AA&travelmode=driving
ChIJE9SHF_urQjQR7iJJa2HbzG8,御心木瓜牛奶(信義店),25.0345,121.555,台北市大安區信義路四段265巷25號,Taipei City,台北市,https://foodpanda.com.tw/restaurant/x5ii/yu-xin-mu-gua-niu-nai-xin-yi-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E5%BE%A1%E5%BF%83%E6%9C%A8%E7%93%9C%E7%89%9B%E5%A5%B6%28%E4%BF%A1%E7%BE%A9%E5%BA%97%29&travelmode=driving
